timestamp,lat,lng
1671070381,-24.524847128288517,139.55914014408518
1671062214,-26.128401836112094,139.40560163725198
1670994372,-25.581897025525922,141.41781127744224
1671068347,-24.9930174040099,139.6391266446472
1671087364,-21.2667497349252,139.1543650625271
1671084855,-21.696122395715886,139.4884034228293
1671073787,-23.75868555320289,139.61231640751805
1671081512,-22.53397904964857,139.70857959926138
1671072656,-24.007963310861726,139.55066538924294
1671059097,-25.855449639082522,139.49309143741135
1671074262,-23.644532507873578,139.6070047993284
1671076237,-23.189614288022504,139.7178585264809
1671085008,-21.689797135757775,139.4510822840571
1671061062,-25.913156702392516,139.39968820528244
1670995554,-25.693083791086288,141.209005268227
1671082476,-22.282016646686223,139.67958866689708
1670996161,-25.720482390105325,141.06711051082777
1671067310,-25.22567787860343,139.5625434471532
1671065623,-25.61671035162061,139.35613756418985
1671066397,-25.44124611427964,139.4592275229827
1671059208,-25.866592747943194,139.5158390050588
1671074345,-23.621758974940533,139.6075195176081
1671073744,-23.76490910861001,139.60061518448384
1670997532,-25.728217693940472,140.80208545446044
1671080561,-22.778289572024104,139.79686674302963
1670995659,-25.69358889342405,141.17828885512188
1670993880,-25.542905217525917,141.53427723089942
1671062543,-26.07924444819206,139.39458258213116
1671076133,-23.218979062322223,139.7161931187929
1671064865,-25.81106763954218,139.3309594848679
1671088026,-21.141565097627044,139.26394111211317
1671002657,-25.665063852889357,140.0493852259675
1671076742,-23.06369164664736,139.77970671161148
1671085388,-21.675326559261975,139.34872929793352
1671066188,-25.493514553526744,139.43837690052058
1671075805,-23.31159318075132,139.71096324827113
1671069015,-24.840623694240776,139.62869998991266
1671080681,-22.752530461341276,139.77344505803785
1671087744,-21.188270858218136,139.20652048150592
1670993781,-25.521589975248006,141.54710216980496
1670993734,-25.510964568104697,141.55350706385013
1671065207,-25.72177223323916,139.32950447399986
1670988155,-25.33887016086246,142.3338819574582
1671067084,-25.275965516856704,139.5299233604251
1671086106,-21.571609150743924,139.19894848099307
1671000728,-25.736419948436144,140.23494199261867
1671000164,-25.757436280913527,140.31483868200283
1671075261,-23.41585101791324,139.66637212166754
1671000918,-25.722127717992997,140.231626631542
1670995383,-25.685246157491967,141.25415474545468
1671006230,-25.850266219772873,139.59307924491995
1671000071,-25.756271743550897,140.324188664998
1671062421,-26.10456356790446,139.39612122860606
1671071692,-24.233011185246998,139.45515289926067
1671062869,-26.00861373801998,139.37998529426383
1670997881,-25.75657871135983,140.72075705496812
1671088952,-20.96054933086418,139.41420950064858
1671088715,-21.022246170875942,139.4010951362644
1671005514,-25.783103291771656,139.69692595863472
1671066491,-25.417545321955057,139.46937225707367
1670995707,-25.697123567285082,141.1677137621023
1671062994,-25.984017793309793,139.37173020281475
1671065744,-25.59421849274181,139.3721743649541
1671072074,-24.143251141502535,139.50921585440008
1671083234,-22.079022121350103,139.61367454976346
1670987554,-25.35339746006725,142.51332593457113
1671072226,-24.11915943280602,139.5462502508959
1670994938,-25.644782049844117,141.34926526477483
1671004999,-25.77020050379593,139.81037576729435
1671082501,-22.274717955225306,139.67906148102784
1671003509,-25.724029087099304,139.90108988405666
1671082723,-22.214195328693734,139.6634411106381
1670997486,-25.72513343591576,140.81580139873085
1670989367,-25.356010887037353,142.14597642566233
1671073514,-23.81767734424618,139.56303585661317
1670989745,-25.35964560335374,142.04961986368934
1671075492,-23.368736787885148,139.6723688335179
1670989630,-25.35530906647861,142.08279612102794
1671071742,-24.221209959827387,139.458401340455
1670994449,-25.594475170870844,141.40547692622872
1670987507,-25.35752199212635,142.52687772347932
1670999484,-25.81470518454175,140.45284640685875
1670991949,-25.364839383860875,141.75238220342806
1671059735,-25.831644623413936,139.57665869818334
1671001192,-25.70919836202816,140.159855833296
1670989077,-25.333118837251163,142.22917462961237
1671000933,-25.721564210966655,140.22810686117222
1670991147,-25.364576096591755,141.87324180873676
1671082089,-22.390315309476726,139.66841884676
1671084072,-21.851664615651988,139.58500618466093
1671066793,-25.339356006411045,139.4931809517399
1671085302,-21.685430596916234,139.37207728893372
1670989902,-25.357266094473275,142.0024265561135
1671081929,-22.430499714649002,139.65875995491058
1670989826,-25.358311483380763,142.02516690002477
1670994212,-25.57013451675735,141.4481986858553
1671082620,-22.24173744753377,139.6736321842032
1670998979,-25.829312382109265,140.56782854057556
1671062437,-26.101328260489954,139.39429108715473
1671066197,-25.491032975135546,139.43884654757565
1671072251,-24.11246499141174,139.54901962030408
1670996584,-25.710990158680342,140.9689582788348
1671062580,-26.071472246156098,139.39611843835797
1671066628,-25.38263385536717,139.48303782461508
1670989124,-25.33601833092164,142.21521550534348
1671071495,-24.27278501310812,139.42652559646822
1671068241,-25.020820601355215,139.62891826303724
1670996155,-25.72080084728275,141.06835222552363
1671087356,-21.269028582828064,139.1538896950673
1671075435,-23.384021588424112,139.67383356898904
1671083033,-22.132157046681098,139.63100096392375
1671086784,-21.418304198183993,139.12583394956314
1671087778,-21.183933592595523,139.21522756052107
1671076321,-23.16591060195388,139.71923039935493
1671069254,-24.791494219434412,139.59381719485552
1671067201,-25.25182922767145,139.55229721575716
1671063355,-25.91430173179862,139.3795482784398
1671071284,-24.32608428074206,139.4485288682927
1671082050,-22.3975950988072,139.66643324596592
1670999554,-25.805250301446158,140.437849525322
1671084610,-21.711978424330344,139.5330253984643
1671085972,-21.60291053079032,139.22250404304873
1671071863,-24.18999864387409,139.46858876794502
1670994771,-25.621509635364372,141.3769222912953
1671074188,-23.659540493788764,139.62359574203327
1671001975,-25.658318977813558,140.1315426108857
1670988957,-25.33567997364724,142.26536143063973
1671069708,-24.67441913258928,139.5677623425554
1671087805,-21.180456811527584,139.22219958219588
1671068100,-25.057476370043304,139.6141273226737
1671063587,-25.90574515924418,139.37263356074828
1671084929,-21.699124909902448,139.46881358541157
1670999119,-25.832304185965686,140.54389086119053
1671005122,-25.778574173165637,139.79001151522152
1671069947,-24.611371233123688,139.5547690554515
1671082903,-22.167003940682246,139.64407057263224
1671085763,-21.65256803032574,139.25638421016671
1671071132,-24.35509639813807,139.4712838408475
1671087575,-21.2137585597587,139.16564699260707
1670989167,-25.339646335580994,142.2028469962004
1671063139,-25.94861903115504,139.36501968530587
1671001154,-25.71150484962272,140.16927179801357
1671086884,-21.39078738166635,139.12236787747014
1671083343,-22.049674722728284,139.60288394837556
1671076349,-23.158033905826393,139.7196824237366
1671069864,-24.63256124457832,139.56291561038583
1670997320,-25.72261497112061,140.86375411091333
1671001927,-25.657031903463704,140.1230826577354
1670999713,-25.788952651972068,140.39852761495865
1670993221,-25.434365380801534,141.59942386383764
1670987664,-25.343014077514358,142.48259862736637
1671087835,-21.17642583347402,139.23028178670367
1670988982,-25.335101567391874,142.2576465814192
1671065755,-25.592028985469444,139.37355575959853
1671067347,-25.2173450684492,139.55666454506536
1671088013,-21.14447220968578,139.2618623607894
1671089071,-20.932532234861995,139.4331362685482
1671070687,-24.453825008151213,139.5136563936548
1671072294,-24.10156362113077,139.55446828840562
1670995381,-25.684985928798735,141.25451847856186
1671080655,-22.758240979473296,139.77862809402694
1671064801,-25.82733064956635,139.33392265160603
1670993448,-25.449151448757693,141.59058787033953
1671082833,-22.184784473757293,139.6529199310287
1671084611,-21.711855090779476,139.5329003193722
1671062766,-26.03033951986605,139.38642274791232
1671001510,-25.6738925598428,140.0947154534991
1671075228,-23.414074302651606,139.65707519097427
1671088176,-21.112652711268233,139.2945941030517
1671069595,-24.70456775225887,139.57271458141085
1671080343,-22.829060002943155,139.83339072292088
1670996049,-25.722799306195913,141.09163411577703
1670993267,-25.444592742027503,141.59354235920304
1671082686,-22.224195586600374,139.66700960838503
1671071616,-24.2492182073693,139.44086324187367
1671066476,-25.421421070012048,139.46785425643915
1671075790,-23.315650653811282,139.7107636850892
1671081711,-22.48624404157958,139.67939544015195
1671068138,-25.047669172780793,139.6183557051716
1670993892,-25.545281736586237,141.53286920340662
1670997912,-25.76145805792651,140.71849554446447
1671080473,-22.797654042194083,139.81356602429477
1670987606,-25.345451290874536,142.50019468181435
1671085559,-21.66794540986087,139.2998188304316
1671084361,-21.771394484470516,139.57031373820135
1671086758,-21.424647723773752,139.129397208162
1671074950,-23.47400936485034,139.62221939748008
1671005039,-25.774655882604886,139.80005057909523
1670994865,-25.634649927241806,141.36120206625844
1671000272,-25.75747664065291,140.28783309632016
1671084366,-21.770083322023986,139.56992737976677
1670989257,-25.34501690505278,142.17612821340904
1671059107,-25.85634764925215,139.495371106513
1671072151,-24.130542601090692,139.5281767203906
1670996635,-25.710907122485814,140.95377195647833
1671073985,-23.71080372153503,139.63905613129293
1670997067,-25.71897026726391,140.89972659663232
1671074677,-23.542316223473197,139.63536838486615
1671076547,-23.11054500159176,139.74908856106146
1671064579,-25.88148394041516,139.3516697522198
1670997927,-25.764098687204765,140.71726555646444
1671004930,-25.759889399109507,139.8263969211744
1670998602,-25.809136398116006,140.62417847542775
1671082208,-22.357089197379736,139.67414109874358
1670991243,-25.357143762679218,141.84561068143188
1671068671,-24.91309070604589,139.64768390284712
1671075775,-23.319876657496494,139.71054417415849
1671002848,-25.68362441658823,140.0225733486414
1671080713,-22.746867039386657,139.7662020778568
1670993731,-25.51029659381744,141.55391274725062
1671070904,-24.401847534850358,139.47904707253983
1671080670,-22.754973895716827,139.77565361062437
1671075297,-23.418622217298573,139.67592042615493
1671071307,-24.320716441225553,139.44518021062234
1671086338,-21.510393271255108,139.17360288395238
1671062319,-26.126166342173693,139.40433188114804
1671082221,-22.353611395954434,139.67398316733514
1671069277,-24.785450649058486,139.5936496018715
1671063176,-25.940488007556198,139.36877641350551
1671088699,-21.026269578880214,139.40320199207204
1671004751,-25.73689806964725,139.86548291429978
1671066038,-25.528967725121213,139.41794312609406
1671087856,-21.173736044714015,139.23569129367687
1671067596,-25.18727989413479,139.5607132902938
1670990855,-25.380317923092914,141.90112519274393
1671000202,-25.75599987080992,140.30460353127276
1671084346,-21.775432761584337,139.57150944426738
1670995341,-25.679717013629674,141.2635101155953
1671077658,-22.91116512447339,139.924463189483
1671087409,-21.25917977623265,139.15536798579984
1670996549,-25.712473168027635,140.97683669163393
1671076243,-23.188004329986814,139.7179490069204
1671065744,-25.594038825551117,139.37228569655164
1671066837,-25.327559048524574,139.4917806465894
1671077257,-22.980180087395848,139.85745545612025
1670997217,-25.71225939760975,140.89230249267138
1671075701,-23.340776678509155,139.70940268368727
1671072379,-24.080832826233717,139.56778939433914
1671089223,-20.891946281833953,139.44315661836822
1671071591,-24.25455612698817,139.43662896251922
1671003107,-25.705873146572333,139.96339701032005
1671086393,-21.495461369481205,139.1690180231442
1670997434,-25.718782142279522,140.8294847632257
1671002975,-25.697892574906124,139.99432687324887
1671064604,-25.87518013290417,139.35122512749635
1670998870,-25.816860985113713,140.58830193272865
1671084436,-21.751043829899977,139.56432989883265
1671071772,-24.21304442492192,139.45605297587292
1671065841,-25.573032374596995,139.38553242667004
1671084589,-21.716259879226094,139.53740947281406
1671060954,-25.90330257069099,139.42556580001195
1671072798,-23.967648106957096,139.5515082633893
1671085927,-21.613436707477486,139.23044138040234
1671065843,-25.572536688202273,139.38584356096936
1671088275,-21.099486145688164,139.32024037940585
1670987896,-25.338513883300536,142.4123006694989
1671087539,-21.223746550932674,139.1637386105661
1671005693,-25.79849128855528,139.6686893608361
1670988856,-25.337400844508526,142.288001886788
1670995526,-25.692940375932828,141.21775450749874
1671061993,-26.08810831288992,139.39284797217132
1671082745,-22.208389813455145,139.6613606117037
1671002642,-25.66472482355303,140.052322312075
1671000391,-25.748333412230828,140.26656431727775
1671004302,-25.748968017310908,139.8854496003411
1671069257,-24.790755559493398,139.59344312486132
1671071802,-24.205203206512245,139.45913255174375
1671005165,-25.780563925599935,139.7785890875376
1671077117,-23.00246184818411,139.82379081319604
1671081290,-22.594076956550985,139.7155672586905
1671087628,-21.203397959850314,139.17614496248208
1671003573,-25.72578486065959,139.89604541508913
1671072423,-24.068661785888047,139.57012009223754
1671084767,-21.696330732427022,139.5099993448498
1671006110,-25.823451435868986,139.6048302284705
1671087583,-21.211381867276245,139.16629916571566
1670996453,-25.716781622461305,140.99943867752066
1670999099,-25.832926333881776,140.54892849342926
1670990824,-25.378869744653898,141.90559919777027
1671065349,-25.68498744787706,139.3351367475387
1671081091,-22.648906088924797,139.72491259668874
1670997520,-25.727435518099817,140.80581052442344
1671084326,-21.781008004843518,139.57313788567734
1671088979,-20.95437202200854,139.4187365572113
1671076815,-23.045249390355835,139.7898420387715
1671064776,-25.8331016175909,139.33683215768195
1671068560,-24.935452437113874,139.65022926925457
1671073098,-23.88365581502694,139.5360269106322
1671087207,-21.30615742921654,139.1352839986347
1670997947,-25.766568601023526,140.71613350710015
1671074575,-23.568929224859264,139.6256268991129
1670991513,-25.362585136241293,141.78213671955973
1671067231,-25.245159439897286,139.55722778673612
1671075825,-23.30583685945395,139.71128219230891
1671073032,-23.902230681681203,139.53920090858662
1671069662,-24.68671445632153,139.56977322579314
1671087836,-21.176308531501448,139.23051711993955
1671076149,-23.214580483239313,139.71644008246886
1671001699,-25.663059205706634,140.08919183158443
1670997054,-25.718982363830904,140.89768279615117
1671065158,-25.734689153982984,139.33072683860763
1671068103,-25.05655777101772,139.61453279855215
1671067514,-25.207586074046066,139.55429591150192
1671064810,-25.825145895594773,139.33283485689762
1671081878,-22.444740480255337,139.6561645509373
1671060062,-25.86309960781403,139.56901598817254
1670994309,-25.57760002804199,141.42639246635773
1671074532,-23.580838028660004,139.62645053988552
1670998424,-25.790254436299325,140.6528322259597
1671087681,-21.19655443678821,139.18988845103442
1670996381,-25.719758750887767,141.01489580247926
1671005157,-25.78018481769988,139.78068041756362
1671068041,-25.072466137505604,139.6072737093142
1671086075,-21.57890587395692,139.20443391426187
1671071336,-24.313435017072994,139.4414305660724
1670993573,-25.47762839890539,141.57351193795088
1671085911,-21.617225209510572,139.2332996123015
1670995361,-25.682042063558303,141.25866524371386
1671080083,-22.883057329451127,139.88383302939212
1670987811,-25.33990403739758,142.43795248064657
1670991161,-25.362726762133736,141.86954942080757
1671067042,-25.28361583722537,139.52055011328034
1671065688,-25.60338459887531,139.36640439565937
1670995589,-25.693275186031965,141.19783944212614
1670998193,-25.779250680279475,140.6723046602556
1671060049,-25.861788308788615,139.5722602615492
1670997641,-25.738995012848118,140.77159996963337
1671084496,-21.736200326623667,139.5558075296492
1671088932,-20.96501681278761,139.41093522576523
1671064574,-25.882720295648507,139.35174696748626
1670995459,-25.692611132357094,141.2387425767659
1671085369,-21.67755869073883,139.35388022510725
1671087787,-21.18275603496384,139.21757522085292
1670987776,-25.340661632819252,142.44866534999417
1671088967,-20.957193176577263,139.41667775261905
1670987767,-25.340849632746636,142.45131810616593
1671075482,-23.37143605735257,139.67208537569385
1671077018,-23.019996636797323,139.80369762999567
1671086493,-21.468836427506893,139.15802326243232
1671004434,-25.732036518644126,139.8769970234596
1671068230,-25.02360576505535,139.62781974657418
1671063009,-25.9801185675089,139.3704252395613
1671074697,-23.536964525313046,139.63461621690317
1671005889,-25.81539302082088,139.62444425358606
1671080770,-22.733959780165314,139.75651794066314
1671068296,-25.006514408012126,139.63437091805625
1671076248,-23.186563015238878,139.71803247349487
1671065625,-25.61622499557888,139.3564094267047
1670995940,-25.71952350332749,141.11679198392648
1671002877,-25.688594831821824,140.01765558072353
1671081488,-22.540698458372603,139.70996341309785
1671080222,-22.858587172273793,139.8520451318651
1671075419,-23.3884830235874,139.67456778043433
1670994117,-25.563110508452134,141.47531225652935
1671001171,-25.710540606101,140.16485520121896
1670994100,-25.562320802897197,141.48046137502405
1671073323,-23.864712342987858,139.5476454875831
1670988864,-25.337272616548773,142.28629491008542
1670996659,-25.71158335729343,140.94662897035602
1670991294,-25.358612715157548,141.8334223857448
1671080752,-22.73861605325974,139.75846055311308
1671087838,-21.176075825538092,139.23098663000886
1671072167,-24.12889594209204,139.5328491224792
1670994489,-25.602812501405495,141.39878406638118
1671075797,-23.313877772176014,139.7108514273503
1671068288,-25.00849317112895,139.63367961972443
1670990580,-25.377331432238673,141.95236979914483
1671083428,-22.027141337597484,139.59469615205452
1671087692,-21.195146094333108,139.1927126926755
1671068387,-24.982423973376907,139.6428481727646
1670987709,-25.342065115081333,142.46892675517063
1670993225,-25.43533271679757,141.59884644325325
1671064963,-25.785806899311094,139.32653363715067
1671065047,-25.76392455270775,139.32773534648572
1671065211,-25.72058414423825,139.32939647608762
1671059393,-25.86555528985498,139.5613601267764
1671067072,-25.278193144988204,139.52720321102376
1671071781,-24.2104988092684,139.4561337437061
1670996096,-25.723700517375896,141.08027081584657
1671082332,-22.32269915492137,139.6790614031458
1671062665,-26.053304114913146,139.39482602534707
1671069639,-24.692826447215914,139.57077807132987
1671001564,-25.667822822571026,140.08296145214987
1671069559,-24.714453175914517,139.5743860485283
1671066282,-25.468381793922283,139.44310976637254
1671005729,-25.8011115227399,139.65924499521935
1671004135,-25.776015568521572,139.8804284089737
1671076808,-23.04698984019167,139.78888776740797
1671070598,-24.47483568016805,139.5282094247446
1671074377,-23.616180059019165,139.61186987200588
1670987819,-25.33974891089488,142.4356981053844
1671071626,-24.246984936334723,139.44266389860343
1671065222,-25.717811671730747,139.32911088257947
1671074210,-23.654520494359623,139.61941164229862
1671060922,-25.898184468067953,139.4316828055656
1670993628,-25.487653550540255,141.56746520352908
1670997427,-25.719055137608468,140.83172700084108
1670991602,-25.37179147309225,141.7740794700771
1670994848,-25.63208998463871,141.3641938289486
1671077704,-22.91074237595572,139.91615280903113
1671083766,-21.93353558386527,139.59686202648896
1671066671,-25.371863546414424,139.4872640623827
1671083764,-21.933960974756165,139.59686933719883
1671061096,-25.918376923304667,139.3930641271228
1671084512,-21.732656323325347,139.55268198154317
1671070562,-24.482796988619636,139.53506360378546
1671067731,-25.153077253645858,139.57734054132814
1671086867,-21.39541998476863,139.12283580924102
1671065997,-25.536887702586462,139.40935564185182
1671071659,-24.2397677192144,139.44846362631574
1671082245,-22.346800304736952,139.67452416982627
1671080637,-22.761920623877806,139.78197354182447
1671062696,-26.04635662330886,139.39224182806467
1670990358,-25.383244529033593,141.96021328672498
1671065653,-25.610074596450737,139.36086575255604
1671072046,-24.14942972302921,139.50377030717084
1671068102,-25.056864607816546,139.61439821012473
1670989903,-25.357277911798814,142.00224679550777
1671077167,-22.994066988449507,139.83574939913336
1670998591,-25.808230151604246,140.62642970504402
1671074668,-23.544716594748984,139.63497529516567
1671070537,-24.48836924934074,139.53985970641224
1670988610,-25.366406936056162,142.27751073993784
1671085791,-21.646173665848636,139.2528903796758
1670997959,-25.767489218276424,140.7157027949999
1671075805,-23.311508847493045,139.71096730032238
1671001332,-25.69144183687709,140.13180690778782
1671075128,-23.430744855686374,139.63352708848166
1671075804,-23.311762454577323,139.7109546766251
1671070747,-24.43989144148806,139.5040136632168
1671068686,-24.909820241935904,139.6459318914731
1671083326,-22.054382581219887,139.60472607573087
1671084253,-21.800901275249647,139.57898383915693
1670987787,-25.340430912169086,142.4453903430371
1671071861,-24.190589493754015,139.46821045262348
1671067304,-25.227076502108748,139.56345217318565
1671082342,-22.319741778943765,139.679372075413
1671088903,-20.971192319970907,139.4053201645051
1671084559,-21.722500280105862,139.5437078272741
1671005279,-25.78481153679312,139.75278512143194
1670998914,-25.820778579831813,140.58005109267904
1671081776,-22.4707480162537,139.66892296638954
1671001419,-25.68453073019397,140.11258615641339
1671073473,-23.82902894433409,139.56552237373813
1671004074,-25.767533965039704,139.88528164998857
1671064972,-25.78341657196094,139.32610739747045
1671083793,-21.925902497245787,139.59647938209218
1670994313,-25.577808267304032,141.4258083855176
1670995880,-25.717598803137317,141.13182940011316
1671071971,-24.16587689044034,139.489409745692
1671001053,-25.71633111049748,140.19576947083118
1670988964,-25.33551731638332,142.26317612378415
1671003129,-25.706220982452944,139.9609893214402
1670993248,-25.44094274906188,141.59549180119092
1671088226,-21.106046838035162,139.30744464644852
1671081235,-22.608749156246024,139.72113079543948
1671064967,-25.784730101731384,139.32634141861354
1670988094,-25.339830603406952,142.35234773613178
1671076438,-23.135609158354608,139.7293495569638
1671065840,-25.573103010493345,139.38548841079412
1671069713,-24.67304778463962,139.56754336348874
1670995352,-25.68083475407537,141.26070145372674
1671062382,-26.113134118473337,139.39854856266666
1671086365,-21.502964482245257,139.17132357131842
1671083404,-22.033728529048425,139.59647720444826
1671080975,-22.67970244766182,139.73599673318947
1670997354,-25.722449099454472,140.85365007977433
1671082685,-22.224518241773374,139.6671246946649
1671081917,-22.43395545064892,139.65792885578384
1671070357,-24.53007038254049,139.56220540870186
1670998147,-25.776816769537096,140.68232053937945
1671000180,-25.75653066541124,140.3106242837706
1671069347,-24.76792475085657,139.5969679540974
1671071385,-24.30130479666585,139.43570002337927
1670999290,-25.82062716433447,140.49888054206798
1670992301,-25.37230565849922,141.67643479719817
1671006384,-25.864495950189923,139.5646970986142
1671002804,-25.67535553446955,140.03066851836238
1671063773,-25.89713131521804,139.36506345326714
1671068090,-25.05992006161601,139.61299321867318
1671075586,-23.365636308816917,139.69680372491098
1671084665,-21.701564927287965,139.52234957770037
1670996461,-25.716461233556682,140.9977869103903
1671084631,-21.70781405883308,139.52875351601145
1671081593,-22.514919344291396,139.69680785389815
1671081315,-22.58715431358796,139.71575733055857
1671075093,-23.436737143415957,139.6253165097492
1670994839,-25.630756560982693,141.36575462196163
1671083062,-22.124543582622746,139.62801778461565
1671083402,-22.034223888240014,139.5966127629356
1670987466,-25.360496957058242,142.53865946069334
1671005246,-25.78477764779546,139.7611489653352
1671074583,-23.56668506130307,139.62558480309178
1671004529,-25.719533052726874,139.8694473560016
1670989162,-25.339211395947956,142.2044088205903
1671086981,-21.364067963617256,139.11975914700707
1670997583,-25.732582575952,140.78750571432136
1670992379,-25.364915706736028,141.6740657918833
1671072279,-24.10508223809601,139.55219750812952
